fips,PST045214,PST045213,PST040210,PST120214,PST120213,POP010210,AGE135213,AGE295213,AGE775213,SEX255213,RHI125213,RHI225213,RHI325213,RHI425213,RHI525213,RHI625213,RHI725213,RHI825213,POP715213,POP645213,POP815213,EDU635213,EDU685213,VET605213,LFE305213,HSG010213,HSG445213,HSG096213,HSG495213,HSD410213,HSD310213,INC910213,INC110213,PVY020213,BZA010213,BZA110213,BZA115213,NES010212,SBO001207,SBO315207,SBO115207,SBO215207,SBO515207,SBO415207,SBO015207,MAN450207,WTN220207,RTN130207,RTN131207,AFN120207,BPS030213,LND110210,POP060210
31175,4204,4197,4260,-1.3,-1.5,4260,5.6,22.8,24.2,50.4,98.2,0.3,0.2,0.3,0.1,0.9,2.2,96.2,90.0,1.6,4.2,93.9,17.8,383,13.4,2277,74.7,10.4,78100,1893,2.21,23227,40445,15.2,182,1403,7.9,402,439,0.0,0.0,0.0,0.0,0.0,0.0,0,48396,66843,15780,2656,4,568.05,7.5
31177,20258,20231,20234,0.1,0.0,20234,5.5,23.9,15.6,50.0,97.4,0.8,0.3,0.3,0.1,1.1,2.5,95.2,87.9,1.0,1.9,95.0,28.9,1809,22.4,8334,78.1,13.0,169700,7647,2.57,29328,65409,7.7,559,6263,-4.9,1474,2164,0.0,0.0,0.0,0.0,0.0,22.1,724196,211443,642646,32377,12507,65,389.96,51.9
31179,9431,9437,9595,-1.7,-1.6,9595,5.7,19.5,13.7,49.4,95.3,1.9,0.8,0.6,0.2,1.2,5.4,90.6,77.3,3.5,5.5,94.0,33.1,802,14.7,3791,64.5,18.8,103200,3401,2.41,24448,52147,15.0,252,3178,2.4,558,838,0.0,0.0,0.0,0.0,0.0,0.0,180043,51935,79455,8580,9314,48,442.92,21.7
31181,3658,3675,3812,-4.0,-3.6,3812,6.3,22.0,23.4,51.3,96.8,0.5,0.2,0.4,0.4,1.8,4.7,92.5,87.6,1.7,2.4,91.1,17.2,330,17.1,1899,79.2,4.0,67300,1548,2.34,21423,41045,15.5,89,657,-1.1,283,523,0.0,0.0,0.0,0.0,0.0,0.0,0,58861,23738,6642,0,3,574.91,6.6
31183,766,758,818,-6.4,-7.3,818,6.2,20.0,20.7,49.5,98.8,0.0,0.1,0.5,0.0,0.5,0.9,97.9,95.2,1.6,0.0,95.2,17.5,71,14.0,571,71.2,1.4,87100,379,2.29,25898,38807,16.0,21,100,9.9,93,27,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,575.18,1.4
31185,13917,13863,13665,1.8,1.4,13665,6.6,22.4,18.4,51.0,96.0,1.5,0.7,0.5,0.1,1.2,4.3,92.2,81.6,1.6,5.0,94.2,24.9,1185,12.9,6246,69.3,16.5,108500,5501,2.36,28207,49633,8.9,515,5939,-1.8,1024,1509,0.0,0.0,0.0,0.0,0.0,25.6,353197,239094,241319,16968,28903,32,572.51,23.9
32000,2839099,2791494,2700692,5.1,3.4,2700551,6.4,23.7,13.7,49.6,76.7,9.0,1.6,8.1,0.7,3.9,27.5,52.2,77.7,19.1,29.3,84.6,22.4,226555,23.8,1186879,56.7,30.1,169100,999016,2.70,26589,52800,15.0,60306,1047657,3.3,184246,221260,3.9,0.8,7.9,0.3,8.1,28.6,15735787,19255893,37433983,14579,28815533,11174,109781.18,24.6
32001,23989,24045,24877,-3.6,-3.3,24877,6.5,23.9,17.2,49.7,85.4,2.1,5.0,3.1,0.3,4.0,13.2,74.6,78.0,5.9,11.4,89.2,16.8,3528,18.2,10650,61.9,14.0,153300,9253,2.61,24716,49830,15.0,485,5159,5.9,1178,1601,0.0,4.1,0.0,0.0,0.0,26.4,0,33256,265255,10725,33010,10,4930.46,5.0
32003,2069681,2029316,1951269,6.1,4.0,1951269,6.6,24.1,12.8,49.8,72.7,11.5,1.2,9.6,0.8,4.2,30.0,46.1,76.8,21.8,33.4,83.9,22.1,151360,24.1,854089,54.4,33.4,165000,710058,2.75,26217,52873,15.1,40969,767816,3.5,134628,152145,5.2,0.7,9.8,0.3,9.4,29.3,7180673,11493073,26676633,14509,24857836,8573,7891.43,247.3
32005,47536,47081,46997,1.1,0.2,46997,4.2,18.5,23.7,50.0,92.0,0.9,2.2,1.8,0.2,2.9,11.8,81.6,86.0,6.3,9.0,92.7,25.7,5677,24.6,23617,71.8,12.5,271400,19455,2.40,34123,60100,10.2,1596,15974,3.9,4977,6722,0.0,0.0,2.6,0.0,3.2,27.4,751816,0,670386,14645,680439,142,709.72,66.2
32007,52766,52531,48942,7.8,7.3,48818,7.3,28.1,9.1,47.9,89.0,1.4,6.0,1.1,0.2,2.4,23.7,67.8,86.0,9.3,16.2,83.2,16.4,4038,30.3,20060,70.1,15.9,184300,17599,2.80,28358,70238,8.8,1098,20724,-0.5,2254,2947,1.4,2.0,2.7,0.0,0.0,28.0,0,0,791435,16842,474078,399,17169.83,2.8
32009,822,832,784,4.8,6.1,783,3.2,16.0,25.2,42.4,89.3,2.8,5.0,0.4,0.0,2.5,18.0,72.1,86.5,13.1,15.3,83.3,13.9,108,17.2,823,55.5,14.9,81400,479,2.00,20862,30284,22.3,14,0,0.0,75,75,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3581.88,0.2
32011,2018,2071,1987,1.6,4.2,1987,6.4,22.4,14.3,45.8,92.7,1.1,2.8,0.7,0.1,2.6,13.3,81.2,87.1,1.6,0.7,89.2,24.7,193,14.8,1037,65.8,6.1,117400,733,2.43,28056,64632,13.9,45,1765,11.4,124,78,0.0,0.0,0.0,0.0,0.0,0.0,0,0,16289,10605,2239,0,4175.68,0.5
32013,17279,17369,16525,4.6,5.1,16528,7.7,27.6,10.3,47.7,90.1,1.1,4.9,1.0,0.3,2.6,25.2,67.3,82.3,12.6,19.2,82.9,12.6,1334,31.1,7169,70.7,9.2,147400,6314,2.63,26515,59472,12.3,406,7123,-1.5,824,1115,0.0,0.0,0.0,0.0,0.0,23.6,0,71463,333593,18936,52022,80,9640.76,1.7
32015,6009,6074,5775,4.1,5.2,5775,7.5,26.7,13.0,48.8,90.9,1.0,5.5,0.6,0.0,2.0,23.5,70.3,81.2,11.2,19.6,81.1,12.0,530,28.1,2537,78.5,2.7,103300,2010,2.87,29800,72742,9.3,96,1499,-2.0,263,261,0.0,0.0,0.0,0.0,0.0,19.5,0,0,54981,10812,5362,80,5490.11,1.1
32017,5184,5248,5345,-3.0,-1.8,5345,3.5,22.3,19.3,45.7,91.9,3.5,1.3,0.8,0.3,2.2,7.2,85.4,88.7,3.0,2.9,82.7,16.3,591,28.6,2709,62.9,9.3,140600,1969,2.51,22879,40143,17.3,87,611,-8.0,271,409,0.0,0.0,0.0,0.0,0.0,32.3,0,0,31053,6970,0,13,10633.20,0.5
32019,51789,51400,51980,-0.4,-1.1,51980,5.6,23.0,18.9,49.5,90.2,1.3,3.2,1.5,0.3,3.4,15.7,76.6,81.3,7.2,12.9,84.3,16.7,6101,30.8,22225,70.3,8.1,133400,19278,2.65,21757,46137,15.0,771,10812,23.5,2540,3857,1.6,0.0,0.0,0.0,7.6,29.1,573568,0,371385,7100,35040,105,2001.19,26.0
32021,4500,4559,4772,-5.7,-4.5,4772,6.0,18.7,23.9,50.8,72.2,4.6,16.5,2.4,0.2,4.1,10.6,65.9,81.9,4.7,8.0,88.1,11.0,813,12.6,2788,71.7,13.3,95500,2147,2.13,23146,35017,20.5,59,1080,-3.6,188,342,0.0,0.0,0.0,0.0,0.0,32.5,0,0,0,0,20183,0,3752.84,1.3
32023,42282,42298,43945,-3.8,-3.7,43946,4.5,18.7,27.0,49.5,90.1,2.6,1.9,1.7,0.6,3.1,14.1,77.7,82.3,8.0,11.3,83.3,12.3,7469,26.5,21681,70.9,6.7,112600,18046,2.38,21838,39876,18.9,643,6647,-7.0,2193,3179,0.0,0.0,3.8,0.0,0.0,29.3,0,0,396798,9004,88105,0,18181.92,2.4
32027,6698,6862,6753,-0.8,1.6,6753,4.4,19.1,13.2,36.5,87.7,4.0,4.3,1.3,0.2,2.5,22.5,67.4,77.6,11.1,19.9,78.9,10.5,725,22.6,2400,66.3,10.8,138100,2091,2.34,18203,52101,18.0,74,1081,7.6,215,223,0.0,0.0,0.0,0.0,0.0,0.0,0,0,43044,6751,9241,8,6036.56,1.1
32029,3912,3889,4010,-2.4,-3.0,4010,2.8,14.5,25.5,48.3,91.6,1.7,2.0,2.3,0.5,2.0,7.5,84.7,89.7,3.9,5.5,93.9,21.5,630,26.6,1970,93.8,2.6,167700,1843,2.14,33472,61573,11.0,81,571,0.0,260,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6765,1580,4780,9,262.92,15.3
32031,440078,433824,421427,4.4,2.9,421407,6.2,22.8,14.0,49.6,85.7,2.6,2.1,5.7,0.7,3.2,23.3,64.7,78.3,14.9,22.9,86.9,27.3,36058,21.5,185305,58.0,28.5,203300,163198,2.57,28670,53040,15.1,11477,167121,2.2,28742,40200,1.0,0.6,4.6,0.0,5.2,27.1,0,6317686,6667427,16409,2399394,1711,6302.37,66.9
32033,10034,10034,10030,0.0,0.0,10030,6.4,21.5,15.2,42.7,87.2,4.5,4.6,1.2,0.2,2.4,14.8,73.9,83.0,2.4,5.9,86.0,13.8,1168,21.4,4425,70.9,6.8,113800,3357,2.74,24435,48586,12.9,185,2639,-7.5,512,893,0.0,0.0,0.0,0.0,0.0,0.0,0,0,88805,9748,22035,4,8875.65,1.1
32510,54522,54061,55274,-1.4,-2.2,55274,5.3,20.8,18.6,48.8,89.7,2.3,2.7,2.3,0.3,2.7,22.7,69.1,79.1,11.0,19.4,86.4,20.1,6232,16.6,23394,58.1,26.7,198900,21186,2.50,26264,51957,16.2,1935,20226,-5.9,5002,8470,0.6,0.6,3.1,0.0,5.2,20.0,621630,0,991506,18025,127696,40,144.66,382.1
33000,1326813,1322616,1316466,0.8,0.5,1316470,5.0,20.5,15.4,50.6,94.2,1.5,0.3,2.4,0.0,1.6,3.2,91.6,86.5,5.4,8.0,91.8,33.7,112790,26.3,616537,71.4,25.6,239900,518245,2.47,33134,64916,8.7,37185,551793,0.5,102310,137815,0.5,0.4,1.6,0.0,1.0,25.8,18592406,14564458,25353874,19246,2630968,2788,8952.65,147.0
33001,60305,60201,60092,0.4,0.2,60088,4.9,19.7,19.1,50.9,96.4,0.7,0.3,1.2,0.0,1.4,1.5,95.1,89.3,3.2,3.9,90.6,28.0,6380,27.3,37462,75.1,17.8,219900,25049,2.37,30518,58654,9.9,1763,20289,-0.3,5586,7187,0.0,0.0,0.8,0.0,0.0,23.7,687068,0,1348651,22099,151572,166,400.23,150.1
33003,47399,47505,47820,-0.9,-0.7,47818,3.8,17.2,23.7,50.5,97.2,0.5,0.3,0.7,0.0,1.1,1.4,96.0,89.1,3.0,2.9,91.9,31.2,5757,25.0,39985,80.6,15.0,226200,20922,2.25,31558,50866,10.1,1834,16624,-0.9,5468,7392,0.0,0.0,0.9,0.0,0.4,19.6,213380,0,889015,18569,214906,197,931.06,51.4
33005,76115,76399,77117,-1.3,-0.9,77117,4.8,18.9,16.6,51.2,96.2,0.7,0.3,1.3,0.0,1.4,1.7,94.8,82.8,2.8,3.2,91.4,30.4,7261,21.7,34681,71.3,23.5,195400,30458,2.36,27874,55155,11.4,1905,27313,-2.6,5898,8144,0.0,0.0,0.0,0.0,0.6,22.6,1095187,0,1649001,21293,110289,105,706.66,109.1
33007,31653,31962,33052,-4.2,-3.3,33055,4.1,17.6,21.3,49.0,96.9,0.7,0.5,0.6,0.0,1.4,1.5,95.6,86.6,3.2,12.9,85.5,17.3,3650,21.6,21198,71.0,21.0,128500,14531,2.15,24367,41985,13.4,854,9065,-2.2,2377,3470,0.0,0.0,0.0,0.0,0.0,0.0,295901,0,602906,18656,85674,34,1794.69,18.4
33009,89658,89628,89114,0.6,0.6,89118,4.4,17.4,17.4,50.5,93.3,1.1,0.4,3.3,0.0,1.8,2.1,91.5,84.2,5.8,7.1,91.6,37.7,7786,21.8,51431,69.0,20.5,212000,35111,2.35,30738,54912,11.2,2867,47625,1.2,7960,11174,0.0,0.0,0.0,0.0,0.3,24.0,1314279,0,1961272,22919,272818,133,1708.75,52.2
33011,405184,403398,400721,1.1,0.7,400721,5.6,22.1,13.4,50.4,91.6,2.6,0.3,3.6,0.1,1.8,5.8,86.7,86.6,8.5,12.9,90.8,35.0,30692,26.7,166799,67.4,35.1,249900,154324,2.55,34390,69829,8.6,10764,173304,1.7,27519,37748,0.9,0.0,2.7,0.1,2.0,26.3,7707601,3873122,7647259,18989,732310,567,876.14,457.4
33013,147171,147150,146442,0.5,0.5,146445,4.8,20.3,15.4,50.7,95.3,1.3,0.3,1.7,0.0,1.4,1.8,93.7,86.7,3.9,5.2,92.1,33.3,12976,25.7,63348,72.2,24.4,231000,56812,2.47,31310,65353,8.7,4031,60018,-0.9,10935,15444,0.0,0.0,1.2,0.0,0.9,24.6,1539636,2812352,2605617,17536,223534,237,934.12,156.8
33015,300621,298745,295220,1.8,1.2,295223,4.6,21.1,14.7,50.6,95.7,0.9,0.2,1.9,0.0,1.3,2.5,93.5,89.6,4.5,6.5,94.5,37.2,23377,29.1,127443,76.8,21.7,282100,116262,2.53,38399,77348,5.5,9422,128330,0.8,25554,34778,0.5,0.0,1.5,0.0,0.9,27.8,3912579,5844817,6414862,21603,660746,897,694.72,425.0
33017,125604,124642,123146,2.0,1.2,123143,5.2,19.7,13.4,51.3,93.7,1.2,0.3,2.9,0.0,1.8,2.1,92.1,80.5,4.6,7.3,91.6,31.8,10446,25.9,51935,65.6,30.5,220600,46968,2.47,29369,58825,10.5,2536,35159,-1.6,7702,10289,0.7,0.0,0.0,0.0,0.8,26.8,1185999,351111,1672899,13701,146812,396,368.98,333.7
33019,43103,42986,43742,-1.5,-1.7,43742,4.9,19.9,18.3,50.5,96.9,0.6,0.3,0.6,0.0,1.5,1.4,95.7,86.5,2.6,3.4,90.1,25.6,4465,25.0,22255,74.1,19.4,171700,17808,2.40,28582,54463,9.9,937,11609,5.4,3311,4103,0.0,0.0,0.0,0.0,0.0,24.8,640776,0,562392,13154,32307,56,537.31,81.4
34000,8938175,8911502,8791936,1.7,1.4,8791894,6.0,22.7,14.4,51.2,73.4,14.7,0.6,9.2,0.1,2.0,18.9,57.6,90.1,21.2,30.0,88.1,35.8,437652,30.4,3578141,65.6,36.0,327100,3186418,2.71,36027,71629,10.4,230281,3492216,1.5,620282,781622,7.7,0.4,8.7,0.1,8.7,27.3,116608094,233413004,124813580,14453,19993613,24209,7354.22,1195.5
34001,275209,276167,274549,0.2,0.6,274549,6.1,22.4,15.4,51.4,71.4,17.3,0.7,8.1,0.1,2.5,18.2,57.2,88.7,16.3,25.9,84.4,24.2,16672,23.9,127278,68.2,31.9,237400,101091,2.64,27391,54235,14.4,6495,114051,-2.4,15749,21027,7.0,0.0,7.4,0.0,0.0,27.8,0,1342162,4429395,16409,6093042,484,555.70,494.1
34003,933572,927434,905117,3.1,2.5,905116,5.3,21.9,15.8,51.6,75.0,6.7,0.4,15.9,0.1,1.9,17.9,59.7,92.4,29.6,38.7,91.3,45.9,37238,30.8,355088,65.6,40.9,451400,335422,2.69,43347,83794,7.2,31524,429410,3.0,84545,106754,4.6,0.3,13.3,0.0,8.4,27.1,11973822,66117863,16474977,18602,1848306,2744,233.01,3884.5
34005,449722,450141,448728,0.2,0.3,448734,5.4,22.1,15.2,50.8,74.7,17.5,0.3,4.8,0.1,2.7,7.3,69.4,90.6,9.5,12.7,91.9,34.6,36014,28.5,177026,77.8,18.8,252500,164979,2.65,36835,78446,5.5,10557,179487,1.7,26147,34702,8.8,0.4,4.7,0.0,0.0,27.7,6072287,15040891,7005059,15695,656980,730,798.58,561.9
34007,511038,512125,513678,-0.5,-0.3,513657,6.4,23.5,13.9,51.6,70.4,21.0,0.6,5.6,0.1,2.2,15.4,58.8,89.0,10.5,19.9,87.1,29.1,29784,28.0,205785,68.3,26.3,210700,187941,2.69,30592,61683,13.0,11449,171022,1.0,28425,38807,8.6,0.4,7.2,0.0,0.0,27.8,4150100,0,5859348,11321,678828,1368,221.26,2321.5
34009,95344,95849,97265,-2.0,-1.5,97265,4.9,18.0,23.3,51.2,91.8,5.0,0.4,1.0,0.1,1.8,7.0,86.0,89.7,5.4,9.7,89.1,28.7,8802,21.8,98686,74.6,30.0,312800,42312,2.22,32948,56494,10.1,3806,24732,0.9,7785,11290,1.3,0.0,0.0,0.0,0.0,27.0,0,276098,1584880,16390,516973,658,251.43,386.9
34011,157389,157153,156898,0.3,0.2,156898,6.9,23.8,13.4,48.5,72.4,21.8,1.6,1.4,0.1,2.7,28.6,48.6,88.0,10.5,25.3,77.0,14.3,8555,23.3,56191,67.1,20.2,168900,50676,2.86,22524,50750,17.5,2898,43640,-3.9,6000,8637,9.5,0.0,3.7,0.0,8.6,21.4,2591390,0,1952706,12566,155140,219,483.70,324.4
34013,795723,792091,783987,1.5,1.0,783969,6.7,24.3,12.2,51.9,49.9,41.9,0.7,5.1,0.1,2.2,21.7,32.7,89.4,24.8,33.8,83.5,32.0,27099,32.4,313726,45.9,60.1,364800,277302,2.76,32181,55095,16.6,18765,287991,-0.5,59654,67880,21.0,0.5,6.4,0.1,11.4,30.9,10422670,12622517,7750635,10077,1335840,1463,126.21,6211.5
34015,290951,289940,288288,0.9,0.6,288288,5.7,23.3,13.7,51.5,84.3,10.6,0.2,2.9,0.1,2.0,5.4,80.0,91.1,5.3,8.6,90.9,28.4,19351,28.2,111439,80.3,16.9,224700,104145,2.73,32600,74524,8.1,5894,87331,1.9,14927,20252,7.6,0.0,3.1,0.0,2.2,27.5,15679384,8962489,4352549,15216,379388,939,322.01,895.3
34017,669115,663906,634277,5.5,4.7,634266,6.9,20.3,10.7,50.2,66.1,15.1,1.2,15.0,0.2,2.5,42.9,29.8,85.9,41.2,59.2,81.9,36.3,16139,34.2,274509,32.6,83.5,347200,243875,2.61,32641,58442,16.8,12879,211322,0.4,46986,55520,11.8,0.0,12.6,0.0,25.5,27.7,2614244,14524927,6099871,10350,880714,3521,46.19,13731.4
34019,126067,126473,127351,-1.0,-0.7,128349,4.1,21.8,14.8,50.5,92.2,2.7,0.2,3.7,0.0,1.2,5.9,86.9,91.7,8.4,10.8,94.2,47.6,7291,33.6,49665,84.5,14.9,404300,46816,2.61,50349,106143,4.0,3877,45457,1.5,11501,15120,0.0,0.0,3.4,0.0,0.0,29.8,0,629452,2186600,16865,175768,196,427.82,300.0
34021,371537,371052,367508,1.1,1.0,366513,5.8,22.0,13.5,51.0,66.0,21.1,0.6,10.0,0.2,2.1,16.2,52.6,87.6,20.9,28.2,87.3,38.8,17493,27.2,144222,65.8,30.1,286900,130754,2.67,37465,73480,11.2,9701,185388,2.0,22661,30067,7.6,0.0,10.0,0.0,4.8,29.9,0,8420998,5089133,14004,695848,988,224.56,1632.2
34023,836297,830815,809860,3.3,2.6,809858,6.0,22.2,13.2,50.8,62.8,11.0,0.6,23.5,0.1,2.0,19.5,46.4,89.0,31.0,41.8,88.8,40.1,33164,32.4,298102,66.2,34.6,330000,280988,2.82,34345,79596,8.5,21535,381947,3.6,50601,67778,0.0,0.3,19.5,0.0,9.4,26.0,12207299,32631795,11131032,14274,1275068,1652,308.91,2621.6
34025,629279,629569,630378,-0.2,-0.1,630380,5.2,22.6,15.2,51.3,84.9,7.6,0.3,5.4,0.0,1.7,10.3,76.1,91.1,13.2,17.1,92.2,41.4,35366,33.4,259789,75.2,24.8,389900,233909,2.66,42749,84526,7.0,18959,224059,1.4,49912,63391,3.1,0.0,5.9,0.0,3.8,25.7,3468419,11058874,11225081,17511,1153458,1663,468.79,1344.7
34027,499727,499672,492279,1.5,1.5,492276,5.2,22.6,15.1,51.0,84.6,3.5,0.3,9.9,0.0,1.7,12.4,73.3,92.2,18.5,23.9,93.5,50.0,23769,30.0,190739,75.9,25.4,432400,179665,2.71,48814,98633,4.4,16761,274566,-1.4,40062,52546,2.1,0.0,7.2,0.0,5.2,24.3,7631668,17440010,8756311,18032,1129752,1665,460.18,1069.8
34029,586301,583412,576565,1.7,1.2,576567,6.8,23.5,21.7,51.9,93.0,3.5,0.3,1.9,0.0,1.3,8.8,85.2,91.0,7.7,12.1,89.8,25.4,48709,30.7,279015,81.3,13.2,268100,221774,2.58,30477,61136,10.4,12332,131388,4.5,36375,45546,2.2,0.3,2.5,0.0,3.3,25.6,0,0,7307436,12922,703022,2171,628.78,917.0
34031,508856,506998,501624,1.4,1.1,501226,6.9,24.4,12.9,51.3,75.7,14.7,1.5,5.6,0.2,2.4,38.9,43.7,92.4,28.4,47.7,81.9,25.6,16098,26.5,176159,54.3,52.7,351000,162543,3.03,27152,57654,16.3,11866,150775,-0.3,34961,43366,9.5,0.5,6.2,0.0,17.9,25.4,5178299,7021052,6598022,13546,538657,838,184.59,2715.3
34033,64715,65106,66083,-2.1,-1.5,66083,5.8,22.5,16.6,51.1,81.8,14.7,0.5,1.0,0.0,2.0,7.7,75.8,89.6,4.5,7.2,86.0,20.4,5548,26.4,27542,71.7,17.6,190200,25003,2.58,28772,59718,12.4,1169,19049,-6.9,2839,4585,6.4,0.0,0.0,0.0,2.3,25.6,1440380,0,669436,10146,82295,38,331.90,199.1
34035,332568,331297,323441,2.8,2.4,323444,5.5,23.6,13.8,51.2,72.0,9.8,0.3,15.9,0.1,1.9,13.9,59.8,92.2,23.3,29.6,93.2,51.1,13757,31.7,125077,78.0,25.3,398800,115531,2.79,47803,99020,5.0,9925,184467,0.8,25035,32225,5.7,0.0,11.1,0.0,6.4,27.5,6401528,14634500,5755996,17946,656131,1221,301.81,1071.7
34037,144909,145740,148869,-2.7,-2.1,149265,4.8,22.0,14.1,50.3,94.3,2.1,0.2,2.0,0.0,1.4,7.0,87.9,92.7,7.3,9.9,93.4,32.4,9652,37.7,62167,84.7,13.4,285800,54746,2.67,37949,87335,5.7,3267,31594,-0.2,10818,14840,0.0,0.0,2.5,0.0,0.0,25.8,0,0,1722382,11359,172435,262,519.01,287.6
34039,552939,549723,536499,3.1,2.5,536499,6.5,24.0,12.9,51.3,68.7,23.4,0.7,5.2,0.1,1.9,29.3,43.2,89.3,29.2,41.9,85.3,31.8,20109,29.4,200769,60.4,43.5,362300,185483,2.88,35089,68507,10.8,13669,200810,0.1,38516,48019,13.1,0.5,5.7,0.0,14.6,25.9,18574672,12948687,7312120,14069,748001,1111,102.86,5216.1
34041,106917,106839,108692,-1.6,-1.7,108692,5.1,22.0,15.3,51.2,91.1,4.3,0.2,2.8,0.1,1.5,7.9,84.1,90.7,9.0,11.6,89.7,29.6,7042,34.4,45167,74.1,22.0,271100,41463,2.56,33555,70912,7.8,2487,30169,-1.9,6783,9552,2.7,0.0,2.8,0.0,4.6,25.8,2212191,0,1550611,14137,117967,278,356.92,304.5
35000,2085572,2086895,2059192,1.3,1.3,2059179,6.7,24.3,14.7,50.4,82.9,2.5,10.4,1.6,0.2,2.4,47.3,39.4,85.3,9.8,36.1,83.6,25.8,172717,21.6,905135,68.7,14.8,160000,761938,2.66,23763,44927,20.4,43737,606002,0.5,120916,157231,1.2,5.3,2.1,0.1,23.6,31.7,17122725,10589286,24469997,12429,3734300,5161,121298.15,17.0
35001,675551,674883,662555,2.0,1.9,662564,6.4,23.2,13.6,50.9,85.1,3.4,5.7,2.7,0.2,2.9,48.8,40.6,83.8,10.9,31.0,87.4,32.1,55419,21.6,286134,63.2,24.5,186800,263135,2.50,26814,48801,18.0,15800,248438,-0.3,39101,53235,1.8,2.6,3.6,0.1,24.0,31.4,0,6134969,9396128,14942,1398044,1564,1160.83,570.8
